user_id,registration_date,first_touch_channel,first_touch_campaign_id,user_type,user_role,company_name,company_industry,company_size_category,country,supplier_capabilities_text,user_feedback_text,total_rfq_value_submitted_buyer,total_deals_won_value_supplier,ltv_actual_or_predicted,is_paying_customer,churn_date
USER01104,2022-05-10,Webinar Platform,CAMP0034,Prospect,,,,,Germany,,,0.0,0.0,0.0,False,
USER01105,2022-06-26,Display Network,CAMP0016,Buyer,R&D Lead,"Watson, Walters and Martinez",Medical Devices,Enterprise (1000+ emp),Northern Mariana Islands,,,0.0,0.0,0.0,False,
USER01106,2023-11-14,LinkedIn Ads,CAMP0026,Buyer,Sourcing Specialist,Norris PLC,Renewable Energy,Medium Business (51-200 emp),Mexico,,,911.82,0.0,743.18,True,
USER01107,2023-03-08,SEO Blog,CAMP0031,Buyer,Sourcing Specialist,Williams-Henderson,Aerospace & Defense,Small Business (11-50 emp),Germany,,,2769.88,0.0,1909.17,True,
USER01108,2022-03-17,Google Ads,,Prospect,,,,,Germany,,,0.0,0.0,0.0,False,
USER01109,2022-04-30,Webinar Platform,,Buyer,Procurement Manager,Mclaughlin Group,Aerospace & Defense,Enterprise (1000+ emp),Tokelau,,The verification process for suppliers seems lengthy.,0.0,0.0,0.0,False,
USER01110,2023-09-24,SEO Blog,CAMP0022,Supplier,Production Head,"Lopez, Gonzalez and Barber",Robotics & Automation,Medium Business (51-200 emp),Australia,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",,0.0,0.0,0.0,False,
USER01111,2024-05-22,Google Ads,CAMP0048,Prospect,,,,,United Kingdom,,,0.0,0.0,0.0,False,
USER01112,2024-06-15,SEO Blog,CAMP0033,Supplier,Account Manager,Ramirez Inc,Construction Equipment,Small Business (11-50 emp),Mexico,,,0.0,0.0,0.0,False,
USER01113,2022-08-06,Display Network,CAMP0001,Buyer,Procurement Manager,Campbell-Lewis,Robotics & Automation,Enterprise (1000+ emp),India,,,8827.23,0.0,6090.05,True,
USER01114,2025-05-10,LinkedIn Ads,CAMP0002,Buyer,Design Engineer,"Mcpherson, Gray and Johnston",Construction Equipment,Small Business (11-50 emp),Guinea-Bissau,,,11752.99,0.0,10127.99,True,
USER01115,2022-04-27,Email Drip,CAMP0006,Buyer,Design Engineer,"Mercado, Lee and Baker",Construction Equipment,Enterprise (1000+ emp),Tanzania,,,0.0,0.0,0.0,False,
USER01116,2023-04-01,SEO Blog,CAMP0037,Supplier,Business Owner,Nichols-Howard,General Industrial,Startup (1-10 emp),USA,Metal Stamping; Progressive Die; Deep Drawing; Secondary Operations; High Volume Production,The search results could be more accurate.,0.0,0.0,0.0,False,
USER01117,2023-09-19,Webinar Platform,CAMP0024,Buyer,Operations Director,Fitzgerald LLC,General Industrial,Large Company (201-1000 emp),Australia,,My go-to for industrial parts.,0.0,0.0,0.0,False,
USER01118,2023-10-31,LinkedIn Ads,CAMP0011,Buyer,Operations Director,Cummings PLC,Automotive Manufacturing,Enterprise (1000+ emp),Canada,,,7650.69,0.0,10819.54,True,
USER01119,2022-10-07,Google Ads,,Buyer,Operations Director,Owens Group,Medical Devices,Startup (1-10 emp),Australia,,,0.0,0.0,0.0,False,
USER01120,2023-10-02,Webinar Platform,,Buyer,Sourcing Specialist,Gay-Miles,Renewable Energy,Medium Business (51-200 emp),India,,,0.0,0.0,0.0,False,
USER01121,2022-08-28,Direct,,Buyer,Operations Director,"Hull, Roberts and Evans",Construction Equipment,Startup (1-10 emp),Egypt,,,0.0,0.0,0.0,False,
USER01122,2024-02-27,Webinar Platform,CAMP0035,Buyer,Operations Director,"Joseph, Gallegos and Lloyd",Aerospace & Defense,Large Company (201-1000 emp),India,,,5128.6,0.0,4645.45,True,
USER01123,2024-04-17,Webinar Platform,,Supplier,Sales Director,"Hudson, Guerrero and Morales",Automotive Manufacturing,Large Company (201-1000 emp),Germany,,,0.0,0.0,0.0,False,
USER01124,2022-01-24,LinkedIn Ads,,Supplier,Business Owner,"Andersen, Herrera and Walker",Electronics & Semiconductors,Small Business (11-50 emp),Norway,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,22793.33,9376.76,True,
USER01125,2023-05-21,Email Drip,,Prospect,,,,,Guadeloupe,,Highly recommend this for sourcing.,0.0,0.0,0.0,False,
USER01126,2024-06-19,SEO Blog,CAMP0031,Buyer,Sourcing Specialist,Brown-King,General Industrial,Small Business (11-50 emp),Germany,,The verification process for suppliers seems lengthy.,0.0,0.0,0.0,False,
USER01127,2025-01-05,SEO Blog,CAMP0031,Buyer,Operations Director,Richmond-Boyle,Construction Equipment,Large Company (201-1000 emp),Tokelau,,Loved the quality of suppliers I found.,5420.16,0.0,10531.87,True,
USER01128,2024-11-07,Email Drip,CAMP0020,Supplier,Account Manager,"Fernandez, Mckee and Wong",Robotics & Automation,Small Business (11-50 emp),Central African Republic,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,0.0,0.0,False,
USER01129,2022-01-15,Webinar Platform,CAMP0044,Prospect,,,,,Canada,,,0.0,0.0,0.0,False,
USER01130,2023-10-07,SEO Blog,CAMP0031,Buyer,Procurement Manager,Preston PLC,Robotics & Automation,Startup (1-10 emp),United Kingdom,,,0.0,0.0,0.0,False,
USER01131,2022-05-16,Partner Referral,CAMP0005,Buyer,Sourcing Specialist,"Ray, Mann and Gonzalez",Electronics & Semiconductors,Startup (1-10 emp),India,,,4868.48,0.0,3623.57,True,
USER01132,2023-03-21,Email Drip,CAMP0047,Buyer,R&D Lead,"Ramos, Brewer and Dorsey",Automotive Manufacturing,Large Company (201-1000 emp),Canada,,,0.0,0.0,0.0,False,
USER01133,2025-01-10,Google Ads,CAMP0048,Supplier,Production Head,"Harmon, Martinez and Morris",Aerospace & Defense,Startup (1-10 emp),Peru,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,The search results could be more accurate.,0.0,8646.56,5157.13,True,
USER01134,2023-11-14,Display Network,CAMP0013,Prospect,,,,,USA,,,0.0,0.0,0.0,False,
USER01135,2022-01-14,Partner Referral,CAMP0036,Supplier,Sales Director,Bond Inc,Automotive Manufacturing,Large Company (201-1000 emp),Germany,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",The platform is very user-friendly and efficient.,0.0,0.0,0.0,False,
USER01136,2022-08-15,Display Network,CAMP0017,Supplier,Production Head,Reynolds Inc,Robotics & Automation,Small Business (11-50 emp),Germany,"3D Printing Services (FDM, SLA, SLS, DMLS); Rapid Prototyping; Additive Manufacturing; Material Variety",,0.0,15573.46,6266.14,True,
USER01137,2024-09-09,Direct,,Prospect,,,,,Mexico,,"The service is standard, nothing exceptional.",0.0,0.0,0.0,False,
USER01138,2025-04-02,Google Ads,,Buyer,Sourcing Specialist,Chavez PLC,Automotive Manufacturing,Enterprise (1000+ emp),Australia,,"Resolved my issue promptly, great support.",0.0,0.0,0.0,False,
USER01139,2023-12-07,Email Drip,CAMP0047,Supplier,Business Owner,"Petersen, Smith and Ramsey",Electronics & Semiconductors,Large Company (201-1000 emp),Canada,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,,0.0,0.0,0.0,False,
USER01140,2023-12-31,Google Ads,CAMP0041,Supplier,Business Owner,Holmes-Gates,General Industrial,Medium Business (51-200 emp),Germany,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,,0.0,0.0,0.0,False,
USER01141,2022-03-18,LinkedIn Ads,,Supplier,Production Head,"Ewing, Williams and Hall",Automotive Manufacturing,Startup (1-10 emp),United Kingdom,,,0.0,0.0,0.0,False,
USER01142,2025-03-16,Email Drip,CAMP0020,Buyer,Operations Director,Brown Group,Aerospace & Defense,Medium Business (51-200 emp),Cyprus,,,0.0,0.0,0.0,False,
USER01143,2024-03-28,LinkedIn Ads,CAMP0028,Buyer,Operations Director,Smith LLC,Medical Devices,Small Business (11-50 emp),United Kingdom,,,12252.75,0.0,10303.62,True,
USER01144,2024-06-19,Webinar Platform,CAMP0038,Prospect,,,,,India,,Loved the quality of suppliers I found.,0.0,0.0,0.0,False,
USER01145,2022-12-26,Display Network,CAMP0021,Buyer,Design Engineer,"West, Dixon and Soto",General Industrial,Large Company (201-1000 emp),Canada,,,0.0,0.0,0.0,False,
USER01146,2024-05-16,SEO Blog,CAMP0050,Prospect,,,,,Reunion,,,0.0,0.0,0.0,False,
USER01147,2024-04-18,Display Network,CAMP0008,Buyer,Procurement Manager,George Inc,Construction Equipment,Large Company (201-1000 emp),United Kingdom,,,5289.73,0.0,10707.29,True,2024-05-12
USER01148,2023-12-09,Email Drip,CAMP0003,Buyer,Design Engineer,Johnson LLC,Automotive Manufacturing,Enterprise (1000+ emp),Australia,,,0.0,0.0,0.0,False,
USER01149,2024-01-20,Google Ads,CAMP0010,Supplier,Business Owner,Fernandez Group,Construction Equipment,Medium Business (51-200 emp),Mexico,"3D Printing Services (FDM, SLA, SLS, DMLS); Rapid Prototyping; Additive Manufacturing; Material Variety",,0.0,4703.93,2591.17,True,
USER01150,2024-04-16,Display Network,,Supplier,Account Manager,Allen-Fields,Construction Equipment,Startup (1-10 emp),Germany,,,0.0,4037.07,5981.11,True,
USER01151,2023-03-26,Email Drip,CAMP0003,Buyer,Sourcing Specialist,Cunningham LLC,Aerospace & Defense,Startup (1-10 emp),Korea,,,0.0,0.0,0.0,False,
USER01152,2025-03-08,Email Drip,,Buyer,Procurement Manager,Steele LLC,Automotive Manufacturing,Startup (1-10 emp),Australia,,,0.0,0.0,0.0,False,
USER01153,2024-09-20,SEO Blog,CAMP0045,Supplier,Sales Director,"Gibson, Farrell and Pierce",Renewable Energy,Enterprise (1000+ emp),India,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,0.0,0.0,False,
USER01154,2024-08-01,Webinar Platform,CAMP0012,Buyer,Procurement Manager,"Barnes, Mejia and Peterson",Construction Equipment,Large Company (201-1000 emp),Saint Lucia,,,228.78,0.0,327.69,True,
USER01155,2024-03-30,Email Drip,,Supplier,Account Manager,"Jackson, Robinson and Doyle",Robotics & Automation,Startup (1-10 emp),India,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,0.0,0.0,False,
USER01156,2024-01-25,Email Drip,,Supplier,Account Manager,"Richards, Gonzalez and Casey",Construction Equipment,Large Company (201-1000 emp),Tuvalu,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",,0.0,0.0,0.0,False,
USER01157,2022-09-18,Google Ads,CAMP0046,Buyer,Procurement Manager,Duncan-Walker,Construction Equipment,Medium Business (51-200 emp),Mexico,,,0.0,0.0,0.0,False,
USER01158,2024-10-24,Email Drip,CAMP0030,Buyer,Operations Director,Parker LLC,Electronics & Semiconductors,Small Business (11-50 emp),United Kingdom,,,5065.32,0.0,9453.95,True,
USER01159,2023-01-12,Email Drip,CAMP0009,Buyer,Procurement Manager,Dominguez Ltd,General Industrial,Small Business (11-50 emp),United Kingdom,,The RFQ process was smooth and effective.,2331.58,0.0,7084.36,True,
USER01160,2025-01-25,Google Ads,,Supplier,Production Head,"Johnson, Green and Simpson",Electronics & Semiconductors,Startup (1-10 emp),Poland,,The search results could be more accurate.,0.0,0.0,0.0,False,
USER01161,2023-06-14,LinkedIn Ads,CAMP0026,Supplier,Account Manager,"Thomas, Russo and Klein",Construction Equipment,Enterprise (1000+ emp),Germany,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",Not enough options for smaller businesses.,0.0,16694.18,7814.39,True,
USER01162,2025-01-26,Direct,,Supplier,Account Manager,"Vega, Smith and Morris",Electronics & Semiconductors,Startup (1-10 emp),United Kingdom,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,7214.99,4690.51,True,
USER01163,2023-05-13,Organic Search,,Supplier,Production Head,"Matthews, Moore and Burns",Automotive Manufacturing,Medium Business (51-200 emp),United Kingdom,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,5891.07,7757.11,True,
USER01164,2023-07-19,SEO Blog,CAMP0022,Buyer,Operations Director,"Boyd, Payne and Robles",Electronics & Semiconductors,Enterprise (1000+ emp),United Kingdom,,,0.0,0.0,0.0,False,
USER01165,2023-09-07,Organic Search,,Supplier,Business Owner,Romero-Williams,Medical Devices,Small Business (11-50 emp),India,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,14493.23,9098.16,True,
USER01166,2025-05-18,LinkedIn Ads,CAMP0007,Supplier,Account Manager,Jimenez LLC,Renewable Energy,Small Business (11-50 emp),Germany,,Highly recommend this for sourcing.,0.0,0.0,0.0,False,
USER01167,2022-03-21,Email Drip,CAMP0009,Supplier,Business Owner,"Thomas, Flores and Sanchez",Medical Devices,Enterprise (1000+ emp),Germany,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,0.0,0.0,False,
USER01168,2024-07-06,Email Drip,,Buyer,Operations Director,Harris-Bradley,Medical Devices,Large Company (201-1000 emp),Germany,,I had difficulty finding relevant suppliers for my specific niche.,5461.01,0.0,5037.98,True,
USER01169,2023-04-07,Partner Referral,CAMP0036,Prospect,,,,,United Kingdom,,,0.0,0.0,0.0,False,
USER01170,2025-02-13,SEO Blog,CAMP0015,Buyer,Operations Director,"Snyder, Garcia and Berry",General Industrial,Medium Business (51-200 emp),India,,The verification process for suppliers seems lengthy.,0.0,0.0,0.0,False,
USER01171,2023-12-28,SEO Blog,CAMP0015,Prospect,,,,,Germany,,,0.0,0.0,0.0,False,
USER01172,2023-08-23,LinkedIn Ads,CAMP0002,Buyer,R&D Lead,Lawrence-Burns,Medical Devices,Enterprise (1000+ emp),USA,,Expected a wider range of services.,0.0,0.0,0.0,False,
USER01173,2025-02-19,Display Network,,Buyer,Design Engineer,Dillon-Obrien,Automotive Manufacturing,Enterprise (1000+ emp),United Kingdom,,,0.0,0.0,0.0,False,
USER01174,2022-09-13,Google Ads,,Supplier,Business Owner,Baker Inc,Renewable Energy,Small Business (11-50 emp),India,,,0.0,4574.1,7476.3,True,
USER01175,2024-01-12,Partner Referral,CAMP0040,Buyer,Procurement Manager,Cole-Moore,Electronics & Semiconductors,Small Business (11-50 emp),USA,,,4529.59,0.0,4096.1,True,
USER01176,2022-05-14,Google Ads,CAMP0004,Buyer,Design Engineer,"Williamson, Cannon and White",Electronics & Semiconductors,Enterprise (1000+ emp),USA,,,0.0,0.0,0.0,False,
USER01177,2025-01-20,LinkedIn Ads,CAMP0028,Buyer,R&D Lead,Campbell PLC,Automotive Manufacturing,Large Company (201-1000 emp),Canada,,Response times from support were too slow.,0.0,0.0,0.0,False,
USER01178,2022-11-18,Webinar Platform,CAMP0012,Buyer,Procurement Manager,"Fowler, Christensen and Taylor",General Industrial,Startup (1-10 emp),Mexico,,,1404.06,0.0,1786.42,True,
USER01179,2024-10-04,LinkedIn Ads,,Prospect,,,,,Canada,,,0.0,0.0,0.0,False,
USER01180,2024-11-13,Display Network,,Buyer,Sourcing Specialist,"Holder, Miller and Fletcher",General Industrial,Startup (1-10 emp),Germany,,,0.0,0.0,0.0,False,
USER01181,2022-03-10,Webinar Platform,CAMP0034,Supplier,Sales Director,Villanueva LLC,Construction Equipment,Enterprise (1000+ emp),Australia,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,,0.0,936.0,1320.71,True,
USER01182,2023-08-18,Partner Referral,,Buyer,Design Engineer,"Morgan, Lee and Hill",Aerospace & Defense,Enterprise (1000+ emp),Australia,,The RFQ process was smooth and effective.,3612.64,0.0,4864.69,True,2024-12-25
USER01183,2023-06-25,LinkedIn Ads,CAMP0027,Supplier,Account Manager,"Keith, Potter and Bates",Electronics & Semiconductors,Small Business (11-50 emp),India,,,0.0,0.0,0.0,False,
USER01184,2024-09-02,Webinar Platform,CAMP0012,Buyer,Sourcing Specialist,Brown Ltd,Automotive Manufacturing,Enterprise (1000+ emp),Guatemala,,,0.0,0.0,0.0,False,
USER01185,2022-09-06,Webinar Platform,,Supplier,Business Owner,Richardson Group,Robotics & Automation,Small Business (11-50 emp),India,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",,0.0,1994.2,1140.33,True,
USER01186,2024-03-04,Display Network,,Supplier,Production Head,Shaffer-Fuller,Construction Equipment,Large Company (201-1000 emp),Equatorial Guinea,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",,0.0,9568.63,4230.12,True,
USER01187,2025-05-20,Google Ads,,Prospect,,,,,Australia,,,0.0,0.0,0.0,False,
USER01188,2025-01-31,Google Ads,CAMP0014,Buyer,Sourcing Specialist,Compton Ltd,Renewable Energy,Large Company (201-1000 emp),Guernsey,,,5498.42,0.0,11694.98,True,
USER01189,2022-04-02,LinkedIn Ads,CAMP0028,Prospect,,,,,USA,,,0.0,0.0,0.0,False,
USER01190,2024-04-22,SEO Blog,CAMP0022,Prospect,,,,,Germany,,,0.0,0.0,0.0,False,
USER01191,2023-12-02,Webinar Platform,CAMP0034,Supplier,Business Owner,"Ibarra, Monroe and Rice",Automotive Manufacturing,Enterprise (1000+ emp),Jersey,,Excellent service and quick turnaround!,0.0,2887.54,2384.31,True,
USER01192,2022-09-09,Direct,,Supplier,Account Manager,Fields-Solis,Renewable Energy,Small Business (11-50 emp),Mexico,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",The RFQ process was smooth and effective.,0.0,15722.27,10608.06,True,
USER01193,2024-04-12,SEO Blog,CAMP0015,Supplier,Account Manager,"Mills, Garcia and Holmes",Renewable Energy,Startup (1-10 emp),Canada,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing","Resolved my issue promptly, great support.",0.0,0.0,0.0,False,
USER01194,2024-05-03,Google Ads,CAMP0010,Buyer,Procurement Manager,Morgan LLC,Robotics & Automation,Large Company (201-1000 emp),India,,A fantastic tool for procurement.,0.0,0.0,0.0,False,
USER01195,2023-11-21,Display Network,CAMP0018,Prospect,,,,,Australia,,,0.0,0.0,0.0,False,
USER01196,2022-03-15,SEO Blog,CAMP0015,Buyer,Operations Director,"Fowler, Burns and Taylor",Renewable Energy,Startup (1-10 emp),Tajikistan,,"Average experience, did the job.",3246.89,0.0,2627.86,True,
USER01197,2024-10-08,Display Network,,Buyer,Procurement Manager,"Herrera, Archer and Scott",Renewable Energy,Startup (1-10 emp),United Kingdom,,"Resolved my issue promptly, great support.",2554.38,0.0,2277.91,True,
USER01198,2024-06-14,Email Drip,CAMP0042,Supplier,Production Head,"Zimmerman, Marshall and Gomez",General Industrial,Enterprise (1000+ emp),Malta,,,0.0,1938.3,969.95,True,
USER01199,2024-10-18,Webinar Platform,,Buyer,Operations Director,Davis and Sons,General Industrial,Small Business (11-50 emp),United Kingdom,,,6876.22,0.0,9637.53,True,
USER01200,2024-09-08,Display Network,,Supplier,Business Owner,Hansen-Brooks,Aerospace & Defense,Startup (1-10 emp),USA,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,0.0,0.0,False,
USER01201,2022-10-22,Direct,,Supplier,Production Head,"Graham, Williamson and George",Construction Equipment,Medium Business (51-200 emp),Tanzania,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",The RFQ process was smooth and effective.,0.0,0.0,0.0,False,
USER01202,2024-11-18,Google Ads,CAMP0048,Supplier,Production Head,"Brown, Lopez and Ruiz",Automotive Manufacturing,Medium Business (51-200 emp),Germany,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",The platform is very user-friendly and efficient.,0.0,1486.2,2566.78,True,
USER01203,2022-07-28,Partner Referral,CAMP0036,Supplier,Business Owner,"Bullock, Anderson and Wilson",General Industrial,Startup (1-10 emp),Canada,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,,0.0,6558.09,8409.77,True,
USER01204,2022-06-19,Google Ads,,Supplier,Sales Director,"Bishop, Willis and Oneal",Construction Equipment,Large Company (201-1000 emp),USA,,,0.0,0.0,0.0,False,
USER01205,2025-04-11,Webinar Platform,CAMP0012,Supplier,Account Manager,Howard-Harris,Construction Equipment,Enterprise (1000+ emp),Canada,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,498.84,505.56,True,
USER01206,2025-05-16,Email Drip,CAMP0019,Prospect,,,,,Mexico,,,0.0,0.0,0.0,False,
USER01207,2022-11-06,Webinar Platform,CAMP0012,Supplier,Sales Director,Roberson-Blanchard,Medical Devices,Small Business (11-50 emp),Saint Pierre and Miquelon,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,0.0,0.0,False,
USER01208,2023-07-22,Webinar Platform,CAMP0044,Buyer,Design Engineer,Turner-Stewart,General Industrial,Small Business (11-50 emp),Canada,,Encountered a few bugs while submitting my RFQ.,4528.31,0.0,11684.36,True,
USER01209,2022-08-23,Direct,,Supplier,Account Manager,Blair-Morris,Electronics & Semiconductors,Startup (1-10 emp),Germany,,,0.0,0.0,0.0,False,
USER01210,2022-11-29,Webinar Platform,CAMP0024,Buyer,Procurement Manager,Palmer-Knight,General Industrial,Startup (1-10 emp),United Kingdom,,Loved the quality of suppliers I found.,6905.13,0.0,8456.16,True,
USER01211,2023-12-09,SEO Blog,CAMP0037,Supplier,Business Owner,Stewart and Sons,Aerospace & Defense,Startup (1-10 emp),USA,,,0.0,0.0,0.0,False,
USER01212,2022-03-11,Email Drip,CAMP0009,Supplier,Sales Director,Boone Group,Robotics & Automation,Small Business (11-50 emp),India,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,0.0,0.0,False,
USER01213,2024-12-24,Organic Search,,Buyer,Operations Director,"Jackson, Hines and Lawrence",Aerospace & Defense,Small Business (11-50 emp),Germany,,,0.0,0.0,0.0,False,
USER01214,2025-01-11,Organic Search,,Buyer,Operations Director,Hill-Martinez,Aerospace & Defense,Large Company (201-1000 emp),Germany,,A fantastic tool for procurement.,6557.93,0.0,5447.25,True,
USER01215,2024-09-10,Webinar Platform,CAMP0034,Buyer,R&D Lead,Erickson PLC,Robotics & Automation,Large Company (201-1000 emp),Australia,,A fantastic tool for procurement.,5332.2,0.0,11515.85,True,
USER01216,2025-05-12,Google Ads,,Supplier,Sales Director,King-Lopez,Medical Devices,Small Business (11-50 emp),Mexico,,,0.0,21987.08,9342.25,True,
USER01217,2023-02-08,Webinar Platform,CAMP0038,Buyer,Design Engineer,"Garcia, Cooper and Potter",Electronics & Semiconductors,Startup (1-10 emp),Australia,,,0.0,0.0,0.0,False,
USER01218,2022-08-01,Webinar Platform,CAMP0039,Supplier,Business Owner,Price PLC,General Industrial,Medium Business (51-200 emp),Australia,,,0.0,27131.1,11737.84,True,
USER01219,2022-08-20,Organic Search,,Supplier,Account Manager,Odonnell PLC,Aerospace & Defense,Enterprise (1000+ emp),USA,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",Excellent service and quick turnaround!,0.0,0.0,0.0,False,
USER01220,2024-07-10,Google Ads,CAMP0041,Supplier,Production Head,"Perez, Moreno and Smith",General Industrial,Large Company (201-1000 emp),Morocco,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",My go-to for industrial parts.,0.0,7557.37,5614.86,True,
USER01221,2025-04-28,Partner Referral,CAMP0023,Supplier,Production Head,"Brady, Gonzales and Cooper",Automotive Manufacturing,Large Company (201-1000 emp),Mexico,,,0.0,0.0,0.0,False,
USER01222,2023-06-02,Email Drip,CAMP0042,Buyer,R&D Lead,Garcia-Bell,Electronics & Semiconductors,Enterprise (1000+ emp),Canada,,,0.0,0.0,0.0,False,
USER01223,2024-03-25,Partner Referral,CAMP0040,Supplier,Account Manager,Young and Sons,Medical Devices,Medium Business (51-200 emp),Mexico,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating","Resolved my issue promptly, great support.",0.0,7383.28,6607.02,True,
USER01224,2023-09-15,Google Ads,CAMP0014,Prospect,,,,,Germany,,,0.0,0.0,0.0,False,
USER01225,2023-10-02,Google Ads,,Supplier,Production Head,Barrett Inc,General Industrial,Small Business (11-50 emp),Canada,,,0.0,0.0,0.0,False,
USER01226,2022-12-29,SEO Blog,,Buyer,Operations Director,Harris-Christian,Electronics & Semiconductors,Medium Business (51-200 emp),USA,,,4335.38,0.0,6656.18,True,
USER01227,2023-02-24,Email Drip,CAMP0042,Prospect,,,,,Montenegro,,,0.0,0.0,0.0,False,
USER01228,2024-12-06,LinkedIn Ads,CAMP0002,Buyer,Operations Director,"Thomas, Russo and Caldwell",Robotics & Automation,Enterprise (1000+ emp),Mexico,,,7348.39,0.0,6552.28,True,
USER01229,2023-04-21,Email Drip,,Supplier,Account Manager,"Woods, Smith and Davis",Renewable Energy,Small Business (11-50 emp),United Kingdom,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,Top-notch experience overall.,0.0,444.33,348.31,True,
USER01230,2024-03-03,SEO Blog,CAMP0015,Prospect,,,,,Egypt,,My go-to for industrial parts.,0.0,0.0,0.0,False,
USER01231,2024-09-16,SEO Blog,,Buyer,Procurement Manager,Cole-Fisher,Construction Equipment,Enterprise (1000+ emp),Congo,,My go-to for industrial parts.,6464.01,0.0,6303.38,True,
USER01232,2024-10-16,Webinar Platform,,Buyer,Procurement Manager,Mcmahon LLC,Automotive Manufacturing,Medium Business (51-200 emp),United Kingdom,,,0.0,0.0,0.0,False,
USER01233,2023-06-22,Email Drip,CAMP0030,Buyer,Design Engineer,Irwin-Stevenson,Robotics & Automation,Large Company (201-1000 emp),Germany,,,7997.34,0.0,11148.9,True,
USER01234,2023-03-20,Webinar Platform,CAMP0043,Buyer,Design Engineer,"Robbins, Wright and Benton",Robotics & Automation,Small Business (11-50 emp),Yemen,,,0.0,0.0,0.0,False,
USER01235,2023-10-03,Google Ads,CAMP0010,Buyer,Design Engineer,Hensley-Marks,General Industrial,Small Business (11-50 emp),Japan,,,2125.25,0.0,4230.71,True,
USER01236,2024-10-22,Google Ads,,Supplier,Account Manager,Summers-Parker,Medical Devices,Large Company (201-1000 emp),United Kingdom,"3D Printing Services (FDM, SLA, SLS, DMLS); Rapid Prototyping; Additive Manufacturing; Material Variety",Excellent service and quick turnaround!,0.0,0.0,0.0,False,
USER01237,2022-03-03,Display Network,CAMP0008,Buyer,Procurement Manager,"Jones, Galloway and Nielsen",General Industrial,Enterprise (1000+ emp),Canada,,,0.0,0.0,0.0,False,
USER01238,2023-08-28,Display Network,CAMP0013,Buyer,Operations Director,"Baldwin, Bishop and Dixon",Aerospace & Defense,Enterprise (1000+ emp),Panama,,The user interface is a bit clunky and hard to navigate.,2198.6,0.0,1648.69,True,
USER01239,2023-12-28,Organic Search,,Buyer,Procurement Manager,Lewis LLC,Renewable Energy,Small Business (11-50 emp),USA,,,0.0,0.0,0.0,False,
