user_id,registration_date,first_touch_channel,first_touch_campaign_id,user_type,user_role,company_name,company_industry,company_size_category,supplier_capabilities_text,country,region,total_rfq_value_submitted_buyer,total_deals_won_value_supplier,ltv_actual_or_predicted,is_paying_customer,churn_date,user_feedback_text,mock_sentiment_score,gemini_sentiment_analysis,gemini_feedback_keywords,gemini_supplier_capability_summary
USER01724,2025-02-22,Email,CAMP0028,Supplier,Sales Rep,Fowler Group Corp,Electronics,Mid-Market (51-500),Corte e Dobra de Chapas; Soldagem MIG/TIG,Mexico,Utah,0.0,6761.21,7384.18,True,2026-05-21,,,,,
USER01725,2023-05-08,LinkedIn Ads,CAMP0009,Supplier,Production Manager,Sampson-Mcmahon Solutions,Aerospace & Defense,Mid-Market (51-500),Corte e Dobra de Chapas; Soldagem MIG/TIG,China,,0.0,4971.55,3277.76,True,,,,,,
USER01726,2024-01-08,Webinar Platform,CAMP0024,Buyer,Designer,Chang-Lopez,Robotics & Automation,Large Enterprise (501-2000),,Mexico,Alabama,7519.35,0.0,4060.17,True,2025-05-02,,,,,
USER01727,2023-09-05,Direct,,Prospect,,,,,,China,Missouri,0.0,0.0,0.0,False,,,,,,
USER01728,2024-05-13,Webinar Platform,CAMP0018,Supplier,Sales Rep,Nielsen Inc Manufacturing,Automotive,SMB (11-50),"Impressão 3D (FDM, SLA); Prototipagem",USA,,0.0,13397.36,10628.71,True,,,,,,
USER01729,2025-05-24,LinkedIn Ads,CAMP0004,Prospect,,,,,,China,,0.0,0.0,0.0,False,,,,,,
USER01730,2025-02-18,SEO,CAMP0016,Buyer,R&D Specialist,Davis-Barr,Automotive,SMB (11-50),,India,Vermont,0.0,0.0,0.0,False,,,,,,
USER01731,2024-10-30,SEO,CAMP0016,Buyer,Engineer,Singh-Douglas,Energy,Mid-Market (51-500),,Canada,South Carolina,13371.08,0.0,13722.14,True,,Excelente! Individual green outside professional hope.,0.95,,,
USER01732,2024-12-04,Referral Partner Site,,Buyer,Procurement Manager,"Turner, Bell and Adams",Automotive,Corporate (2000+),,China,New Jersey,25874.63,0.0,14574.87,True,,,,,,
USER01733,2024-06-04,Google Display Network,CAMP0034,Buyer,Operations Manager,Robbins-Clark,Medical Devices,SMB (11-50),,Mexico,Nebraska,8386.07,0.0,7668.72,True,,"Funciona, Record water road attack including development.",0.42,,,
USER01734,2022-01-09,Email,CAMP0012,Supplier,Production Manager,Chang LLC Manufacturing,Robotics & Automation,Startup (1-10),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",China,Georgia,0.0,0.0,0.0,False,,,,,,
USER01735,2023-10-09,Referral Partner Site,CAMP0025,Supplier,Production Manager,Mckenzie-Carter Manufacturing,Robotics & Automation,Startup (1-10),Fundição de Alumínio; Acabamento Superficial,India,Missouri,0.0,0.0,0.0,False,,,,,,
USER01736,2023-05-26,Webinar Platform,CAMP0018,Prospect,,,,,,India,Texas,0.0,0.0,0.0,False,,,,,,
USER01737,2024-04-18,Webinar Platform,,Buyer,Operations Manager,Miller-Conrad,General Manufacturing,Mid-Market (51-500),,Germany,Florida,1604.35,0.0,1104.84,True,,Fácil de usar! Though policy street public onto meeting real happen eye industry dark.,0.9,,,
USER01738,2022-10-06,Organic Search,,Supplier,Business Owner,"Stone, Mcgee and Hooper LLC",Construction Equipment,Mid-Market (51-500),Usinagem CNC; Torneamento; Fresamento,Brazil,,0.0,11175.97,9484.94,True,2023-07-01,,,,,
USER01739,2022-04-27,Email,CAMP0028,Buyer,Operations Manager,Jones-Leach,Medical Devices,Startup (1-10),,Mexico,,0.0,0.0,0.0,False,,,,,,
USER01740,2024-03-31,Webinar Platform,,Buyer,Designer,Lee PLC,Energy,Mid-Market (51-500),,India,Missouri,5503.4,0.0,7658.78,True,,,,,,
USER01741,2024-09-01,Webinar Platform,CAMP0027,Supplier,Sales Rep,Perez-Carson Industries,Aerospace & Defense,Mid-Market (51-500),Fundição de Alumínio; Acabamento Superficial,China,Pennsylvania,0.0,8216.49,5184.17,True,,Não funciona. Question side fact behavior rock show.,0.24,,,
USER01742,2024-10-06,Referral Partner Site,,Buyer,Designer,"Garcia, Henderson and Rosales",Robotics & Automation,Large Enterprise (501-2000),,China,Arkansas,0.0,0.0,0.0,False,,Problema. Fly take mean study such place be at I science customer west lead song reality.,0.3,,,
USER01743,2022-06-06,Email,,Prospect,,,,,,Mexico,,0.0,0.0,0.0,False,,Difícil. Green of American already return score city claim.,0.42,,,
USER01744,2024-12-26,SEO,CAMP0030,Buyer,Procurement Manager,Scott-Duncan,Automotive,Corporate (2000+),,Mexico,,0.0,0.0,0.0,False,,,,,,
USER01745,2024-06-19,Email,CAMP0023,Prospect,,,,,,Brazil,Louisiana,0.0,0.0,0.0,False,,,,,,
USER01746,2022-05-20,Webinar Platform,CAMP0018,Supplier,Sales Rep,Banks Inc Solutions,Automotive,Large Enterprise (501-2000),Injeção Plástica; Ferramentaria,Germany,,0.0,34956.9,13485.11,True,,,,,,
USER01747,2022-10-27,Google Ads,CAMP0050,Buyer,R&D Specialist,"Lamb, Mcdaniel and Small",Robotics & Automation,Mid-Market (51-500),,India,Mississippi,1716.37,0.0,1910.65,True,,Eficiente! Action rate analysis difference teacher hope road like writer us special.,0.69,,,
USER01748,2024-01-25,SEO,,Buyer,Designer,"Harper, Little and Nunez",Aerospace & Defense,Large Enterprise (501-2000),,Canada,North Dakota,9909.65,0.0,5236.73,True,,Adorei! After public peace herself during for finish similar they middle look attack pass move level our.,0.86,,,
USER01749,2022-10-21,Google Display Network,CAMP0010,Buyer,Procurement Manager,"Carter, Medina and Gonzalez",Automotive,Mid-Market (51-500),,China,Alaska,0.0,0.0,0.0,False,,,,,,
USER01750,2023-09-09,Email,CAMP0023,Prospect,,,,,,USA,Ohio,0.0,0.0,0.0,False,,,,,,
USER01751,2025-01-29,Direct,,Buyer,Designer,Allen and Sons,General Manufacturing,Corporate (2000+),,China,,8313.87,0.0,14147.65,True,2025-02-23,,,,,
USER01752,2023-04-19,Webinar Platform,CAMP0001,Supplier,Marketing Manager,Contreras-Medina LLC,Construction Equipment,SMB (11-50),Corte e Dobra de Chapas; Soldagem MIG/TIG,Germany,,0.0,32959.0,11084.15,True,,,,,,
USER01753,2023-04-29,Webinar Platform,CAMP0018,Buyer,Procurement Manager,White PLC,Aerospace & Defense,Startup (1-10),,USA,,0.0,0.0,0.0,False,,,,,,
USER01754,2023-04-30,Email,,Prospect,,,,,,China,North Carolina,0.0,0.0,0.0,False,,Decepcionado. War sound production minute key degree threat travel TV.,0.4,,,
USER01755,2023-04-02,SEO,CAMP0041,Supplier,Marketing Manager,Wallace Group Industries,Robotics & Automation,Corporate (2000+),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",China,Idaho,0.0,0.0,0.0,False,,,,,,
USER01756,2024-12-20,Email,CAMP0023,Supplier,Business Owner,"Vaughn, Ramirez and Gray Corp",Medical Devices,Corporate (2000+),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",Canada,Kentucky,0.0,15151.93,11829.02,True,,Decepcionado. Else production tell commercial son continue sense.,0.34,,,
USER01757,2023-06-23,Webinar Platform,CAMP0039,Buyer,R&D Specialist,Wright-Roberts,Medical Devices,Mid-Market (51-500),,Brazil,,17563.38,0.0,10274.28,True,,,,,,
USER01758,2025-05-22,LinkedIn Ads,CAMP0019,Supplier,Marketing Manager,Carlson-Ali Manufacturing,Electronics,Corporate (2000+),Corte e Dobra de Chapas; Soldagem MIG/TIG,Germany,,0.0,4913.57,2959.54,True,,Recomendo! Toward cell which form view west space attorney process real type will age with.,0.66,,,
USER01759,2025-01-14,Email,CAMP0012,Buyer,R&D Specialist,Hall-Turner,General Manufacturing,Mid-Market (51-500),,USA,Illinois,2431.43,0.0,2514.87,True,,Lento. Already for general defense memory.,0.2,,,
USER01760,2025-05-13,Direct,,Supplier,Business Owner,"Hunt, Ray and Gray Industries",Electronics,Large Enterprise (501-2000),"Impressão 3D (FDM, SLA); Prototipagem",USA,,0.0,0.0,0.0,False,,,,,,
USER01761,2023-10-13,Google Display Network,CAMP0034,Buyer,R&D Specialist,Peters Ltd,Electronics,Startup (1-10),,India,,0.0,0.0,0.0,False,,,,,,
USER01762,2022-01-25,Email,CAMP0028,Supplier,Marketing Manager,"Benson, Whitaker and Gibson LLC",Automotive,SMB (11-50),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",USA,Arizona,0.0,14650.26,6464.65,True,,,,,,
USER01763,2022-04-04,Referral Partner Site,CAMP0006,Prospect,,,,,,Brazil,Indiana,0.0,0.0,0.0,False,,,,,,
USER01764,2023-08-01,Email,CAMP0012,Supplier,Marketing Manager,"Thomas, Fischer and Morris LLC",Robotics & Automation,Startup (1-10),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",India,Illinois,0.0,0.0,0.0,False,,,,,,
USER01765,2024-02-24,LinkedIn Ads,CAMP0035,Buyer,Designer,Bell and Sons,General Manufacturing,Large Enterprise (501-2000),,Canada,,7267.25,0.0,11147.47,True,,,,,,
USER01766,2024-12-22,Webinar Platform,CAMP0024,Supplier,Business Owner,Hull PLC Corp,Aerospace & Defense,Startup (1-10),Corte e Dobra de Chapas; Soldagem MIG/TIG,China,,0.0,20581.96,11694.26,True,,"Normal, Popular yard person prove value there capital.",0.46,,,
USER01767,2023-09-27,Email,CAMP0012,Supplier,Production Manager,Sullivan-Harris Industries,Medical Devices,SMB (11-50),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",USA,Idaho,0.0,0.0,0.0,False,,,,,,
USER01768,2024-02-02,LinkedIn Ads,CAMP0035,Buyer,R&D Specialist,Carter and Sons,Construction Equipment,Corporate (2000+),,India,Illinois,0.0,0.0,0.0,False,,,,,,
USER01769,2022-02-06,SEO,CAMP0041,Supplier,Sales Rep,"Gardner, Braun and Miller Manufacturing",Robotics & Automation,Mid-Market (51-500),Fundição de Alumínio; Acabamento Superficial,Canada,Utah,0.0,0.0,0.0,False,,,,,,
USER01770,2022-02-03,Webinar Platform,CAMP0024,Buyer,R&D Specialist,Taylor-Stephens,Aerospace & Defense,Corporate (2000+),,India,South Dakota,0.0,0.0,0.0,False,,Muito bom! Name drug expert education present item beautiful interview side reason.,0.79,,,
USER01771,2024-05-31,Google Ads,CAMP0049,Prospect,,,,,,India,,0.0,0.0,0.0,False,,,,,,
USER01772,2024-07-14,SEO,CAMP0037,Buyer,Designer,Adams-Bray,Construction Equipment,Large Enterprise (501-2000),,Brazil,,0.0,0.0,0.0,False,,,,,,
USER01773,2024-06-29,Referral Partner Site,CAMP0021,Buyer,Engineer,"Jones, Rich and Richardson",Automotive,Startup (1-10),,Mexico,New York,8099.29,0.0,11360.33,True,,"Esperado, Event result could culture member technology issue data.",0.46,,,
USER01774,2022-01-21,LinkedIn Ads,CAMP0019,Buyer,Operations Manager,"Hubbard, Lee and Williams",Construction Equipment,Corporate (2000+),,Mexico,Indiana,7476.75,0.0,12057.14,True,,,,,,
USER01775,2023-08-16,Email,CAMP0028,Buyer,Procurement Manager,Gilmore-Barrett,Electronics,SMB (11-50),,Mexico,Pennsylvania,0.0,0.0,0.0,False,,,,,,
USER01776,2022-05-28,Google Ads,,Buyer,R&D Specialist,Gardner-Scott,Aerospace & Defense,Corporate (2000+),,Canada,Texas,0.0,0.0,0.0,False,,,,,,
USER01777,2023-05-07,Referral Partner Site,CAMP0005,Buyer,Designer,Kane-Dickson,Aerospace & Defense,SMB (11-50),,USA,Tennessee,0.0,0.0,0.0,False,,"Funciona, Guess data always certainly tax third.",0.59,,,
USER01778,2024-08-13,Google Ads,,Buyer,Engineer,Bradley and Sons,Electronics,SMB (11-50),,Brazil,Mississippi,0.0,0.0,0.0,False,,,,,,
USER01779,2023-08-22,Webinar Platform,CAMP0024,Buyer,Designer,Townsend Group,Aerospace & Defense,SMB (11-50),,India,Delaware,5380.17,0.0,8241.41,True,,,,,,
USER01780,2024-10-23,Webinar Platform,,Buyer,R&D Specialist,Haley LLC,Construction Equipment,Startup (1-10),,Mexico,,0.0,0.0,0.0,False,,,,,,
USER01781,2024-12-21,Google Display Network,CAMP0032,Buyer,Designer,Thomas-Peterson,Aerospace & Defense,Startup (1-10),,Mexico,Wisconsin,0.0,0.0,0.0,False,,,,,,
USER01782,2023-04-15,Email,CAMP0023,Buyer,Operations Manager,"Sanders, Johnston and Vaughn",Robotics & Automation,Large Enterprise (501-2000),,Germany,West Virginia,932.03,0.0,1422.66,True,,Eficiente! Employee can reality born.,0.63,,,
USER01783,2022-07-15,Webinar Platform,CAMP0018,Supplier,Business Owner,"Lowe, Cooper and Hayden Solutions",Robotics & Automation,Startup (1-10),Corte e Dobra de Chapas; Soldagem MIG/TIG,Canada,Texas,0.0,39297.45,18161.29,True,,,,,,
USER01784,2024-07-25,Referral Partner Site,CAMP0005,Prospect,,,,,,China,Wisconsin,0.0,0.0,0.0,False,,,,,,
USER01785,2022-02-08,Google Ads,CAMP0020,Buyer,Operations Manager,Hamilton LLC,Electronics,Corporate (2000+),,Germany,,6923.88,0.0,5072.55,True,,,,,,
USER01786,2022-01-20,Email,CAMP0046,Supplier,Sales Rep,Arellano-Moore Manufacturing,General Manufacturing,Large Enterprise (501-2000),,Mexico,,0.0,21787.41,11126.64,True,,,,,,
USER01787,2023-04-22,Email,CAMP0023,Supplier,Marketing Manager,Rose-Sullivan Solutions,Robotics & Automation,Large Enterprise (501-2000),,China,New Hampshire,0.0,18918.22,7273.41,True,,,,,,
USER01788,2022-04-20,Webinar Platform,CAMP0027,Buyer,Operations Manager,Cook and Sons,Robotics & Automation,Large Enterprise (501-2000),,India,Maine,0.0,0.0,0.0,False,,,,,,
USER01789,2022-04-07,LinkedIn Ads,CAMP0035,Buyer,Operations Manager,"Barrett, Smith and Johnson",Robotics & Automation,Corporate (2000+),,India,Rhode Island,5267.63,0.0,2957.99,True,,,,,,
USER01790,2025-05-23,Email,,Buyer,R&D Specialist,Quinn-Scott,Construction Equipment,Startup (1-10),,India,Nevada,14128.09,0.0,9095.81,True,,,,,,
USER01791,2022-11-19,LinkedIn Ads,CAMP0043,Buyer,R&D Specialist,"Chang, Diaz and Rojas",Construction Equipment,Corporate (2000+),,Canada,,3359.36,0.0,1879.81,True,,Péssimo. She senior necessary more study enter more hit whom population family.,0.36,,,
USER01792,2024-02-24,SEO,CAMP0022,Buyer,Designer,"Jones, Perez and Cox",Construction Equipment,Large Enterprise (501-2000),,India,South Carolina,899.68,0.0,852.06,True,,,,,,
USER01793,2023-11-16,Referral Partner Site,CAMP0005,Supplier,Business Owner,Owens PLC Solutions,Aerospace & Defense,SMB (11-50),,China,New York,0.0,27355.61,9334.78,True,,,,,,
USER01794,2024-09-14,SEO,CAMP0042,Buyer,R&D Specialist,Brown-Blevins,Automotive,Large Enterprise (501-2000),,Mexico,Florida,0.0,0.0,0.0,False,,,,,,
USER01795,2023-04-12,Google Ads,CAMP0040,Buyer,R&D Specialist,Hawkins Inc,Automotive,SMB (11-50),,USA,South Dakota,4534.92,0.0,6314.2,True,,Resolveu meu problema! However better finally base production.,1.0,,,
USER01796,2022-10-06,Webinar Platform,CAMP0036,Buyer,R&D Specialist,Brooks Ltd,Automotive,Large Enterprise (501-2000),,USA,Arkansas,0.0,0.0,0.0,False,,Eficiente! Off source high mean admit.,0.57,,,
USER01797,2023-07-02,Google Ads,CAMP0049,Supplier,Business Owner,"Foster, Bolton and Daniels Solutions",Energy,SMB (11-50),,Brazil,New Mexico,0.0,6475.59,6505.52,True,,Resolveu meu problema! Argue while mother parent more look heavy against if store participant responsibility especially board chance two our financial.,0.91,,,
USER01798,2024-12-04,SEO,,Buyer,Operations Manager,King PLC,Aerospace & Defense,SMB (11-50),,China,Virginia,1876.76,0.0,1939.18,True,2025-01-13,,,,,
USER01799,2024-08-29,Email,CAMP0028,Buyer,Operations Manager,Lewis LLC,Energy,Corporate (2000+),,India,Arkansas,0.0,0.0,0.0,False,,Recomendo! Kitchen sea rate wait hotel close turn yourself as night best safe always traditional building.,0.73,,,
USER01800,2023-08-02,Webinar Platform,CAMP0048,Prospect,,,,,,Germany,Oregon,0.0,0.0,0.0,False,,,,,,
USER01801,2023-07-28,Webinar Platform,CAMP0001,Buyer,R&D Specialist,White LLC,Medical Devices,Corporate (2000+),,India,,8857.85,0.0,7651.95,True,,,,,,
USER01802,2024-08-07,LinkedIn Ads,CAMP0043,Prospect,,,,,,USA,Nevada,0.0,0.0,0.0,False,,,,,,
USER01803,2022-05-17,Google Ads,CAMP0044,Supplier,Production Manager,Dalton-Smith Solutions,Energy,SMB (11-50),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",Mexico,,0.0,5387.49,2279.15,True,,,,,,
USER01804,2022-02-13,Webinar Platform,CAMP0001,Buyer,Designer,Yoder and Sons,Construction Equipment,Large Enterprise (501-2000),,Canada,,7239.59,0.0,8613.58,True,,,,,,
USER01805,2023-09-30,Email,CAMP0045,Buyer,Procurement Manager,Delacruz-Solis,Automotive,SMB (11-50),,Germany,Minnesota,16311.4,0.0,10210.77,True,,Complicado. Affect task top short day court nature theory grow together large allow represent can actually.,0.01,,,
USER01806,2023-06-03,Webinar Platform,CAMP0036,Buyer,Operations Manager,Johnson-Baker,Electronics,Mid-Market (51-500),,Mexico,Virginia,8387.98,0.0,14263.19,True,,,,,,
USER01807,2022-10-03,SEO,CAMP0016,Buyer,Operations Manager,Williams and Sons,Construction Equipment,Corporate (2000+),,Mexico,,0.0,0.0,0.0,False,,Lento. Life authority recently serious floor own father drop risk mind data keep country floor serve pretty lead.,0.3,,,
USER01808,2022-07-08,Webinar Platform,CAMP0036,Buyer,R&D Specialist,Bolton and Sons,Medical Devices,SMB (11-50),,Canada,Illinois,0.0,0.0,0.0,False,,,,,,
USER01809,2023-01-01,Google Display Network,CAMP0017,Buyer,Procurement Manager,Edwards Ltd,Aerospace & Defense,SMB (11-50),,India,Maryland,0.0,0.0,0.0,False,,,,,,
USER01810,2024-06-05,LinkedIn Ads,CAMP0043,Supplier,Production Manager,Potter-Martin Corp,Construction Equipment,SMB (11-50),,Mexico,,0.0,0.0,0.0,False,,,,,,
USER01811,2024-07-07,Email,CAMP0045,Supplier,Marketing Manager,Bell and Sons Corp,Construction Equipment,Startup (1-10),,China,,0.0,8501.12,5971.12,True,,,,,,
USER01812,2024-05-16,SEO,CAMP0030,Buyer,Engineer,Gonzales PLC,Aerospace & Defense,SMB (11-50),,Germany,,19240.82,0.0,12616.8,True,,Rápido! Itself understand brother experience policy present raise design it.,0.73,,,
USER01813,2023-07-17,Organic Search,,Supplier,Sales Rep,"Mason, Thompson and Porter Corp",General Manufacturing,SMB (11-50),Injeção Plástica; Ferramentaria,Brazil,Connecticut,0.0,0.0,0.0,False,,,,,,
USER01814,2023-06-10,Referral Partner Site,CAMP0005,Buyer,Engineer,Garrett-Smith,Construction Equipment,SMB (11-50),,India,,0.0,0.0,0.0,False,,,,,,
USER01815,2025-02-08,Webinar Platform,CAMP0039,Supplier,Sales Rep,"Petty, Jennings and Hooper Manufacturing",Electronics,Large Enterprise (501-2000),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",China,Arizona,0.0,31631.2,13288.42,True,,,,,,
USER01816,2023-09-13,LinkedIn Ads,CAMP0026,Supplier,Sales Rep,Thompson-Collins Industries,Energy,Corporate (2000+),,Brazil,Maine,0.0,3258.33,1143.71,True,,,,,,
USER01817,2024-12-27,LinkedIn Ads,,Buyer,Procurement Manager,"Green, Pugh and Bryan",Robotics & Automation,Corporate (2000+),,India,,0.0,0.0,0.0,False,,,,,,
USER01818,2024-08-23,SEO,,Supplier,Production Manager,Lam-Snyder Manufacturing,Automotive,Large Enterprise (501-2000),Injeção Plástica; Ferramentaria,Brazil,Colorado,0.0,0.0,0.0,False,,,,,,
USER01819,2024-02-17,Webinar Platform,CAMP0036,Supplier,Sales Rep,"Martinez, Ramsey and Garrett Solutions",Energy,Mid-Market (51-500),Usinagem CNC; Torneamento; Fresamento,China,,0.0,24834.47,10644.85,True,,"Ok, Resource hand media little common employee.",0.56,,,
USER01820,2022-05-03,Webinar Platform,CAMP0027,Buyer,R&D Specialist,"Proctor, Juarez and Romero",General Manufacturing,Corporate (2000+),,USA,Rhode Island,7073.15,0.0,4072.38,True,,,,,,
USER01821,2022-07-29,Referral Partner Site,CAMP0007,Buyer,Operations Manager,Molina-Crawford,General Manufacturing,Mid-Market (51-500),,Germany,Illinois,0.0,0.0,0.0,False,,,,,,
USER01822,2024-07-23,Google Ads,CAMP0050,Prospect,,,,,,Canada,,0.0,0.0,0.0,False,,,,,,
USER01823,2024-12-09,Email,CAMP0002,Prospect,,,,,,USA,Missouri,0.0,0.0,0.0,False,,,,,,
USER01824,2024-08-06,Google Ads,CAMP0020,Supplier,Marketing Manager,Kirk Inc LLC,Automotive,Startup (1-10),Injeção Plástica; Ferramentaria,Canada,Arkansas,0.0,0.0,0.0,False,,,,,,
USER01825,2024-02-04,LinkedIn Ads,CAMP0009,Supplier,Marketing Manager,"Roy, Delgado and Lawrence Solutions",Medical Devices,Mid-Market (51-500),Fundição de Alumínio; Acabamento Superficial,Mexico,,0.0,26254.57,11540.6,True,,,,,,
USER01826,2023-12-08,Referral Partner Site,CAMP0025,Buyer,Operations Manager,Chung-Collins,Energy,Corporate (2000+),,Brazil,,0.0,0.0,0.0,False,,,,,,
USER01827,2023-07-14,Webinar Platform,CAMP0039,Buyer,Designer,"Williams, Hernandez and Gonzalez",Automotive,Mid-Market (51-500),,Canada,Missouri,0.0,0.0,0.0,False,,,,,,
USER01828,2022-11-12,SEO,CAMP0042,Buyer,Designer,"Scott, Gonzales and Stephenson",Aerospace & Defense,Large Enterprise (501-2000),,Brazil,Georgia,2686.82,0.0,2682.21,True,2024-02-07,,,,,
USER01829,2024-12-08,Email,CAMP0023,Supplier,Business Owner,"Hall, Burns and Cross Manufacturing",Automotive,Startup (1-10),,Mexico,,0.0,32732.15,16343.7,True,,,,,,
USER01830,2024-09-28,Email,CAMP0046,Buyer,Procurement Manager,Boyer Inc,Aerospace & Defense,Large Enterprise (501-2000),,USA,New York,0.0,0.0,0.0,False,,,,,,
USER01831,2022-05-28,Google Display Network,CAMP0010,Prospect,,,,,,USA,Iowa,0.0,0.0,0.0,False,,Complicado. Describe rule nearly pass heart chance maybe.,0.38,,,
USER01832,2023-03-12,Google Display Network,CAMP0032,Prospect,,,,,,Germany,Alabama,0.0,0.0,0.0,False,,,,,,
USER01833,2024-09-29,Webinar Platform,CAMP0039,Buyer,Engineer,Brown Inc,Construction Equipment,Corporate (2000+),,Brazil,,0.0,0.0,0.0,False,,,,,,
USER01834,2023-10-21,LinkedIn Ads,CAMP0019,Buyer,R&D Specialist,Walker Ltd,Aerospace & Defense,Large Enterprise (501-2000),,China,Texas,3998.67,0.0,6412.03,True,,,,,,
USER01835,2022-05-17,Referral Partner Site,CAMP0021,Buyer,Operations Manager,"Nguyen, Brown and Humphrey",Construction Equipment,Large Enterprise (501-2000),,Canada,,9899.61,0.0,9202.25,True,,,,,,
USER01836,2025-01-24,Google Ads,,Prospect,,,,,,Canada,Delaware,0.0,0.0,0.0,False,,,,,,
USER01837,2022-10-02,Email,CAMP0046,Buyer,Designer,Rhodes PLC,Construction Equipment,Large Enterprise (501-2000),,Canada,Virginia,12720.17,0.0,12032.88,True,,,,,,
USER01838,2022-01-20,SEO,CAMP0029,Buyer,Operations Manager,Cervantes Group,Aerospace & Defense,Large Enterprise (501-2000),,India,Virginia,5631.41,0.0,5507.82,True,,,,,,
USER01839,2022-03-17,Google Display Network,CAMP0017,Buyer,R&D Specialist,"Brown, Richard and Bell",General Manufacturing,Startup (1-10),,India,,7309.26,0.0,4399.39,True,,Resolveu meu problema! Maintain myself visit everyone.,0.85,,,
USER01840,2024-06-20,Referral Partner Site,CAMP0005,Prospect,,,,,,USA,,0.0,0.0,0.0,False,,,,,,
USER01841,2023-11-24,Direct,,Prospect,,,,,,USA,Kentucky,0.0,0.0,0.0,False,,,,,,
USER01842,2024-11-28,Email,,Buyer,R&D Specialist,Ramsey-Harris,Electronics,Mid-Market (51-500),,Mexico,,0.0,0.0,0.0,False,,Fácil de usar! Themselves forget wide away walk market line week certain trouble stage dinner food statement issue rule population forward.,0.61,,,
USER01843,2024-02-09,LinkedIn Ads,CAMP0026,Buyer,Operations Manager,"Collins, Osborne and Myers",Construction Equipment,Startup (1-10),,Mexico,Arkansas,11741.91,0.0,11904.28,True,,,,,,
USER01844,2023-02-16,Email,CAMP0028,Supplier,Marketing Manager,Peterson and Sons Industries,Energy,Startup (1-10),Corte e Dobra de Chapas; Soldagem MIG/TIG,Germany,South Carolina,0.0,0.0,0.0,False,,,,,,
USER01845,2024-02-25,Organic Search,,Supplier,Sales Rep,"Lynch, Jenkins and Moran Solutions",Robotics & Automation,SMB (11-50),Fundição de Alumínio; Acabamento Superficial,Mexico,,0.0,20995.36,14505.23,True,,,,,,
USER01846,2022-10-20,Google Ads,CAMP0020,Supplier,Sales Rep,"Hampton, Thompson and Mcfarland Industries",Energy,Large Enterprise (501-2000),"Impressão 3D (FDM, SLA); Prototipagem",USA,,0.0,0.0,0.0,False,,Lento. Somebody media to know give through hundred best memory cause provide floor.,0.14,,,
USER01847,2023-09-11,LinkedIn Ads,CAMP0019,Buyer,Operations Manager,Nelson and Sons,General Manufacturing,Corporate (2000+),,Mexico,Connecticut,0.0,0.0,0.0,False,,Rápido! Employee mind lay apply against baby.,0.58,,,
USER01848,2023-10-08,Google Ads,CAMP0050,Buyer,Designer,"Crawford, Moore and Golden",Energy,Mid-Market (51-500),,USA,Rhode Island,0.0,0.0,0.0,False,,Resolveu meu problema! Significant financial structure at believe nothing set knowledge use.,0.67,,,
USER01849,2024-01-10,Organic Search,,Buyer,Engineer,Scott-Hudson,Electronics,Large Enterprise (501-2000),,Germany,South Dakota,0.0,0.0,0.0,False,,,,,,
USER01850,2025-01-04,LinkedIn Ads,CAMP0043,Prospect,,,,,,Germany,New Jersey,0.0,0.0,0.0,False,,,,,,
USER01851,2023-01-17,SEO,CAMP0016,Buyer,Designer,Stewart Ltd,Electronics,Startup (1-10),,Germany,,0.0,0.0,0.0,False,,"Razoável, Leg shake wall store marriage specific single enter.",0.59,,,
USER01852,2024-10-28,SEO,,Buyer,Designer,"Arellano, Sanders and Davis",Construction Equipment,Corporate (2000+),,Mexico,Connecticut,5424.04,0.0,2800.69,True,,,,,,
USER01853,2022-08-07,Google Ads,CAMP0049,Buyer,Procurement Manager,Ford and Sons,Medical Devices,Mid-Market (51-500),,China,Pennsylvania,6626.82,0.0,3674.62,True,,,,,,
USER01854,2022-11-20,Referral Partner Site,CAMP0005,Buyer,Operations Manager,"Gonzales, Miller and Wade",Construction Equipment,Mid-Market (51-500),,China,Alaska,0.0,0.0,0.0,False,,,,,,
USER01855,2023-02-01,Email,CAMP0028,Supplier,Sales Rep,"Barber, Hopkins and Brown LLC",Automotive,Large Enterprise (501-2000),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",Canada,Colorado,0.0,0.0,0.0,False,,,,,,
USER01856,2024-03-01,Referral Partner Site,CAMP0005,Buyer,Engineer,"Jones, Hill and Davis",Energy,Mid-Market (51-500),,India,Colorado,0.0,0.0,0.0,False,,,,,,
USER01857,2022-05-26,Webinar Platform,CAMP0039,Prospect,,,,,,Germany,,0.0,0.0,0.0,False,,,,,,
USER01858,2025-04-30,Google Display Network,,Supplier,Production Manager,"Perry, Graham and Nash Solutions",Energy,Corporate (2000+),Corte e Dobra de Chapas; Soldagem MIG/TIG,Mexico,,0.0,0.0,0.0,False,,,,,,
USER01859,2022-09-05,SEO,CAMP0016,Supplier,Marketing Manager,Schmidt PLC Industries,General Manufacturing,Startup (1-10),"Impressão 3D (FDM, SLA); Prototipagem",Brazil,New Mexico,0.0,1990.62,1200.81,True,,,,,,
